0.223191,0.080373,2.681952,0.583797,1.876384,2.069739,2.859549,6.760716,0.45281,0.436487,0.403106,1.537431,0.827716,0.000007,0.264283,0.590718,0.769755,0.69624,0.196464,0.169869,0.149072,0.133147,0.122477,0.115347,0.039409,0.080968,0.011172,0.175401,0.168639,0.000009,0.386423,0.779896,0.201919,0.237952,0.202443,0.151424,0.526762,0.000006,0.04627,11.543695,8.11898,92.5,0.604949,1.003997,0.000999,0.510778,152.5245,9.174748,1.716793,0.514763,2.508464,0.881776,0.115595,54.16325,5.320913,7941.926,16.36737,0.033661,0.021374,3.425955,0.000405,0.018956,7211.053,3.982684,0,0.796937,0.112685,0,0.161936,0.005222,1125.405,600916.7,0.000676,-13.284,-0.752505,12.51474,-1.898094,0.273874,10.67345,3.954727,-5.913743,3.231793,10.79005,5.149829,0.140464,0.006008,2.102482,10.73661,0.130646,0.763596,0.375618,0.226919,1.077107,0.013498,-0.000002,7.726576,-0.000004,5.755716,-3.445231,7.853618,0.004658,0.583572,4.37996,2939,0.012012,0.836692,-0.152792,1.000185,1.158767,1.053514,-0.12295,0.000695,-0.106839,-0.000001,groovy
0.187119,0.114562,5.542699,0.489393,1.738923,1.795823,2.56,5.420942,0.506156,0.455619,0.476599,1.502901,1.527174,0.001292,0.284717,0.630676,0.76776,0.60655,0.195913,0.200805,0.184743,0.153994,0.150531,0.139935,0.053591,0.04584,0.017788,0.485719,0.171805,0.000103,0.252306,0.45302,0.106522,0.109009,0.068515,0.134458,0.309313,0.000166,0.033126,100.852682,80.45259,62.5,0.526115,1.01292,0.001717,0.373431,64.71906,4.940188,1.441191,0.723605,0.877017,0.89555,0.130883,64.36968,5.001963,321.0589,1.878162,0.048045,0.053759,0.510033,0.000379,0.019586,4851.824,1.069422,0,0.816245,0.097706,0,0.150089,0.00435,650.8562,449395,0.021452,-7.148533,0.669311,23.37572,0.875538,0.20108,17.09254,3.272586,-3.718918,3.145253,12.12588,2.92699,0.083052,0.003752,1.291175,4.483645,0.057215,0.700046,0.30301,0.108862,0.97915,0.065428,-0.000133,5.23156,-0.000014,6.25,-6.157877,13.7309,-0.002516,2.698157,7.556019,1905,0.648417,2.235048,0.29968,1.822179,1.391251,1.382135,-0.140478,0.000918,-0.5485,-0.000014,groovy
0.177697,0.097652,2.635685,0.819341,1.977663,1.894682,3.287001,7.375712,0.381043,0.441747,0.355785,1.537844,1.702433,0.000561,0.294451,0.603823,0.960603,1.041929,0.240251,0.229584,0.215153,0.204,0.195136,0.19311,0.068813,0.050607,0.011697,0.276536,0.319059,0.00008,0.269384,0.808953,0.110909,0.091114,0.11576,0.143105,0.31687,0.000089,0.036902,118.253032,82.586509,63,0.480737,1.016391,0.002047,0.362251,73.03499,5.46728,1.516856,0.553228,0.924678,0.896119,0.057116,26.59149,4.773904,339.7252,0.821468,0.014669,0.073564,0.754726,0.000214,0.007171,1102.741,0.672799,0,0.791611,0.093654,0,0.165073,0.004604,653.5739,342827.3,0.027447,-11.2797,0.416595,22.1099,4.968343,0.103182,21.58182,3.096562,0.965237,3.340796,25.94065,3.900262,0.087453,0.003476,1.196054,4.747002,0.11988,0.814822,0.428045,0.216209,0.578122,0.048316,0.000029,7.429142,0.000005,4.63676,-6.502744,11.57944,-0.008595,2.044841,4.270074,2101,0.179485,1.736753,-0.14768,1.724985,1.918833,2.059002,-0.189156,0.002837,-0.368435,0.000152,groovy
0.229123,0.080468,2.119914,0.449401,1.882685,1.876268,2.927779,6.163986,0.478928,0.476888,0.422491,1.515488,0.798277,0.00063,0.281465,0.592367,0.746595,0.94166,0.229382,0.204758,0.185936,0.166975,0.144998,0.125995,0.044287,0.053327,0.011256,0.288504,0.151062,0.000139,0.266268,0.515789,0.104508,0.102925,0.1036,0.144005,0.182084,0.000082,0.026465,73.041998,55.023087,60,0.580936,1.005504,0.000978,0.486755,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853,0.069561,-13.7728,-0.210072,18.61449,0.850364,-3.409698,21.73794,3.326757,-3.679822,3.252736,13.49603,2.717577,0.123098,0.003506,1.049257,5.99403,0.14859,0.695009,0.328605,0.150614,1.115816,0.07451,0.000019,6.714725,-0.000001,3.79869,-2.851707,7.259257,0.000879,0.83915,3.586161,2049,0.395135,0.910797,0.257282,1.218481,1.163068,1.092319,-0.14327,0.001126,-0.173972,-0.000052,groovy
0.113303,0.078119,3.459955,0.278949,1.828921,1.801195,2.733349,5.770417,0.474504,0.448928,0.425081,1.559792,0.881876,0.000775,0.293896,0.568554,0.748194,0.806383,0.217505,0.208316,0.174486,0.168982,0.136165,0.139258,0.048462,0.029183,0.009181,0.213582,0.127105,0.000194,0.255846,0.484229,0.098547,0.081597,0.084695,0.144408,0.157318,0.000127,0.028097,78.098764,81.86257,55,0.570442,1.005732,0.000997,0.52925,69.55815,4.825152,1.389174,0.747035,1.004609,0.897093,0.072771,26.22824,5.390914,251.1308,0.604116,0.012507,0.080063,0.259257,0.000249,0.010252,877.8003,0.349605,0,0.986019,0.11689,0,0.013795,0.002893,347.0417,50546.41,0.051486,-9.872326,0.911012,16.9292,1.84002,5.846457,14.50182,3.277543,0.337329,2.916258,12.8954,3.429203,0.059027,0.001011,0.429297,2.62281,0.130119,0.658253,0.344877,0.14614,0.96711,0.032167,0.000042,6.162829,0.000001,5.156591,-3.55236,6.725099,-0.00291,0.583211,3.06149,2543,-0.210737,1.007696,-0.472761,1.134391,1.263953,1.127194,-0.136624,0.000766,-0.410054,-0.000061,groovy
0.23206,0.09481,4.103536,0.32818,2.111608,2.10399,3.219763,8.161096,0.41411,0.345453,0.343649,1.52365,1.433132,0.0003,0.290829,0.735632,0.875639,0.954004,0.26171,0.222493,0.189468,0.178831,0.17437,0.174484,0.052621,0.130808,0.012058,0.542874,0.322234,0.000083,0.284474,0.501564,0.101449,0.11589,0.100333,0.141404,0.359072,0.000248,0.040174,52.51036,44.356594,52.5,0.569035,1.007092,0.001237,0.521359,69.30895,5.246547,1.538005,0.574141,0.703908,0.882735,0.044662,8.971026,4.364047,403.7003,1.14441,0.030242,0.068378,0.398309,0.000479,0.008469,235.244,1.273629,0,0.647137,0.097351,0,0.228503,0.00738,887.461,516222.6,0.018642,-11.81213,-0.217873,15.52874,-4.420683,0.53754,23.73246,2.579335,6.02299,3.621491,18.87962,2.872661,0.100068,0.005268,2.356535,11.8446,0.133172,0.802644,0.507123,0.2154,0.007414,0.029385,-0.00001,6.101134,-0.000002,4.440472,-5.841016,11.8171,0.002491,1.382908,6.740479,2,0.282502,1.862314,0.046523,2.156862,2.107378,1.807719,-0.173329,0.002097,-0.42317,0.000001,groovy
0.122827,0.081229,3.644436,0.258678,1.882126,1.924968,2.801078,9.563118,0.444281,0.480203,0.442736,1.500372,0.641322,0.000318,0.283576,0.570846,0.839672,0.769674,0.206577,0.201616,0.15319,0.134012,0.135626,0.126408,0.032482,0.040152,0.010059,0.375243,0.202212,0.000282,0.23085,0.622115,0.103884,0.100978,0.102165,0.136743,0.251068,0.000329,0.026553,54.953702,77.757384,59,0.566988,1.005965,0.000984,0.490591,96.41788,5.97107,1.454847,0.626677,1.449018,0.903042,0.120038,67.17496,5.889703,415.7796,1.089958,0.011835,0.022187,0.625436,0.000099,0.011134,3544.607,0.526604,0,0.887483,0.105543,0,0.099923,0.003258,571.5223,117352.7,0.014899,-9.711113,-0.045917,12.16375,-0.23691,-0.009903,17.86657,3.500036,-3.555066,3.911492,12.34579,3.43773,0.082586,0.001702,1.24606,5.795423,0.130007,0.667865,0.359745,0.136876,0.833648,0.05244,0.000007,13.80949,-0.000001,4.475927,-3.467626,7.318093,-0.000572,0.636803,5.054254,250,0.242084,0.801153,0.017805,1.052626,1.317587,0.953857,-0.141173,0.000968,-0.157805,0.000075,groovy
0.144259,0.083531,4.638278,0.664345,1.839091,1.936306,2.647448,5.956169,0.51684,0.468607,0.488782,1.533756,0.890652,0.000345,0.278786,0.535367,0.733123,0.782877,0.215178,0.202493,0.178548,0.152412,0.146841,0.15166,0.044404,0.070206,0.011121,0.351864,0.201827,0.000128,0.247209,0.493566,0.101534,0.086049,0.092239,0.148076,0.487913,0.000085,0.03197,56.816372,39.938851,69,0.510139,1.006995,0.001147,0.49655,71.46926,4.977865,1.408671,0.780495,0.987455,0.900014,0.122582,43.83358,5.299138,366.4297,1.717469,0.037249,0.065137,0.250076,0.00016,0.018827,3209.975,0.782861,0,0.693742,0.09802,0,0.212606,0.005584,651.7318,314621.4,0.028947,-8.860177,0.665634,16.68002,1.707132,0.981411,14.45237,3.108002,-1.602429,3.080015,14.59186,3.147176,0.090573,0.00437,1.494118,6.37263,0.118622,0.682051,0.283425,0.118491,1.417576,0.029849,-0.000031,7.884775,-0.000002,7.41365,-4.063245,7.939087,-0.000449,0.772708,4.171086,1679,0.169438,1.088942,-0.012341,1.172457,1.312295,1.039666,-0.14687,0.000589,-0.458569,-0.000018,groovy
0.126499,0.084446,6.055323,0.114555,1.909933,1.922394,2.986705,6.961145,0.430677,0.448253,0.405439,1.509028,1.214805,0.000066,0.293054,0.598916,0.789109,0.836267,0.22601,0.216866,0.186917,0.159648,0.152202,0.143371,0.036512,0.057901,0.010809,0.334995,0.284763,0.00005,0.252427,0.509799,0.098688,0.103945,0.084359,0.145411,0.365751,0.00006,0.034756,21.459591,25.190441,55.5,0.592438,1.005207,0.001005,0.529097,81.13407,5.016072,1.379948,0.724871,0.877336,0.88732,0.089745,57.60642,5.793717,689.3111,2.326849,0.049634,0.055987,0.212614,0.000198,0.008613,4373.619,1.39202,0,0.817577,0.10759,0,0.149245,0.0046,790.6025,702166.3,0.011181,-5.574541,-1.032925,12.61897,-5.332346,-6.725397,17.63813,3.154078,-1.731339,3.316691,14.27486,3.88599,0.087789,0.006849,3.647265,17.19093,0.144598,0.748895,0.439733,0.166236,0.529337,0.032866,-0.000031,13.98211,-0.000004,8.101453,-4.727095,9.3049,0.001399,0.896563,4.601331,218,-0.048863,1.211032,-0.225095,1.209054,1.404411,1.186711,-0.14829,0.001233,-0.109253,0.000294,groovy
0.296762,0.079535,1.874096,0.529707,1.830309,1.84624,2.750057,6.41018,0.486936,0.494308,0.4876,1.508504,0.827441,0.000093,0.296297,0.546359,0.893903,0.756154,0.211512,0.204738,0.176055,0.150552,0.127844,0.120504,0.037254,0.050841,0.009131,0.242936,0.136066,0.000042,0.250886,0.442494,0.09359,0.096005,0.088641,0.13857,0.210242,0.000021,0.028547,35.355765,40.798028,71.25,0.594815,1.003699,0.000955,0.527257,103.3531,7.236478,1.655547,0.515403,1.274522,0.89066,0.105666,41.68894,4.909294,149.4562,0.659197,0.009531,0.004502,0.111816,0.00004,0.010236,2410.201,0.128679,0,0.975366,0.118028,0,0.024043,0.002663,1203.229,208662.7,0.043914,-14.33313,0.427947,17.18437,-0.853113,-1.361464,11.75144,3.18042,-2.371166,3.201011,12.4801,3.463013,0.153034,0.002131,0.590937,5.160051,0.128699,0.638633,0.303988,0.112029,1.2961,0.038945,0.00005,6.007553,0.000007,5.839383,-3.745046,6.671038,0.001063,0.54133,2.725814,891,-0.006352,0.821564,0.047667,1.048795,1.432702,1.017408,-0.141424,0.000745,-0.410081,-0.000018,groovy
