@attribute mfcc_sma_de[9]_linregc2 numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_max numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_linregc2 numeric
@attribute output {angry,notangry}

@data

2.195387,12.72161,-1.659672,1652,-1.893523,-0.318491,3.292215,-19.3071,-1.65747,-3.428457,2.503488,317,27.45832,3.009104,-0.000357,3.030072,2856,-3.106014,26.80184,40.13567,0.00726,0.042,4.380388,0.162636,0.507573,0.017978,0.085551,1759,-1.068244,-0.001203,0.055885,0.000568,0.034938,-0.008971,-0.006185,10.01913,-0.349356,0.118795,-0.00021,0.000592,122.4445,-0.000056,0.055216,notangry
1.958779,10.07962,-8.382837,1530,-1.727244,0.054001,3.304255,-16.35583,0.762267,2.337205,3.238051,1921,25.91951,3.263916,-0.000372,2.86712,2125,-4.15674,16.86499,24.78699,0.014519,0.090935,2.413964,0.124824,0.443409,0.028345,0.364159,1047,-0.102288,0.002268,-0.255898,-0.000074,0.321713,-0.015077,-0.007068,8.98264,-0.052078,0.141957,0.000246,0.001445,127.4283,-0.000139,0.208158,notangry
3.058536,20.76997,3.182852,1365,-5.64183,-0.311762,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,42.24712,2.779527,0.000276,3.052006,593,0.261807,19.66107,25.58445,0.005445,0.046779,4.823334,0.170063,0.512458,0.020822,0.253875,1925,-1.323041,0.003612,0.281306,-0.003694,0.043065,-0.001431,-0.007088,7.522394,-0.156853,0.143693,-0.000085,0.000756,127.7681,-0.000047,0.014914,notangry
3.058536,20.76997,3.182852,1365,-5.64183,-0.311762,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,42.24712,2.779527,0.000276,3.052006,593,0.261807,19.66107,25.58445,0.005445,0.046779,4.823334,0.170063,0.512458,0.020822,0.253875,1925,-1.323041,0.003612,0.281306,-0.003694,0.043065,-0.001431,-0.007088,7.522394,-0.156853,0.143693,-0.000085,0.000756,127.7681,-0.000047,0.014914,notangry
3.058536,20.76997,3.182852,1365,-5.64183,-0.311762,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,42.24712,2.779527,0.000276,3.052006,593,0.261807,19.66107,25.58445,0.005445,0.046779,4.823334,0.170063,0.512458,0.020822,0.253875,1925,-1.323041,0.003612,0.281306,-0.003694,0.043065,-0.001431,-0.007088,7.522394,-0.156853,0.143693,-0.000085,0.000756,127.7681,-0.000047,0.014914,notangry
1.116991,3.974374,-5.357898,2007,-5.075528,-0.115726,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,31.69943,3.09749,0.001329,2.828352,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,1.191969,0.159817,0.458123,0.033234,0.053122,618,0.162723,-0.000922,0.338559,-0.00114,0.645795,-0.004031,0.004414,7.512934,0.247645,0.124791,0.000326,0.001119,116.0257,-0.000125,0.206576,notangry
1.116991,3.974374,-5.357898,2007,-5.075528,-0.115726,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,31.69943,3.09749,0.001329,2.828352,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,1.191969,0.159817,0.458123,0.033234,0.053122,618,0.162723,-0.000922,0.338559,-0.00114,0.645795,-0.004031,0.004414,7.512934,0.247645,0.124791,0.000326,0.001119,116.0257,-0.000125,0.206576,notangry
1.116991,3.974374,-5.357898,2007,-5.075528,-0.115726,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,31.69943,3.09749,0.001329,2.828352,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,1.191969,0.159817,0.458123,0.033234,0.053122,618,0.162723,-0.000922,0.338559,-0.00114,0.645795,-0.004031,0.004414,7.512934,0.247645,0.124791,0.000326,0.001119,116.0257,-0.000125,0.206576,notangry
0.703529,2.653857,-3.685483,1695,-3.290952,0.139372,3.060492,-20.63235,-2.136452,-6.630179,2.755181,1703,39.08643,2.443691,0.002485,2.721527,1782,-3.434456,16.35696,32.19189,0.011494,0.074283,2.684424,0.1679,0.480806,0.034336,-0.021669,2083,-1.167685,0.005286,-0.144999,-0.002465,-0.109411,-0.007013,0.006341,8.891368,-0.040124,0.139584,0.000158,0.00094,116.9478,-0.000139,0.225521,notangry
0.703529,2.653857,-3.685483,1695,-3.290952,0.139372,3.060492,-20.63235,-2.136452,-6.630179,2.755181,1703,39.08643,2.443691,0.002485,2.721527,1782,-3.434456,16.35696,32.19189,0.011494,0.074283,2.684424,0.1679,0.480806,0.034336,-0.021669,2083,-1.167685,0.005286,-0.144999,-0.002465,-0.109411,-0.007013,0.006341,8.891368,-0.040124,0.139584,0.000158,0.00094,116.9478,-0.000139,0.225521,notangry
0.447295,2.716398,-2.808384,922,9.247856,-0.102246,2.966856,-22.61034,-4.446712,-5.590195,3.491722,2953,33.88875,4.054495,-0.00445,2.505765,2626,1.767439,11.9878,28.84185,0.010284,0.057253,0.328312,0.19715,0.411281,0.007303,0.561663,2343,-2.445595,-0.001541,0.633552,0.002553,-0.009019,-0.001737,0.000335,7.64795,-0.009705,0.090752,0.000137,0.0006,122.3008,-0.000038,0.057038,notangry
0.064623,2.725376,-9.767341,2324,-1.951796,0.304865,2.827894,-17.69125,-0.189796,-2.278229,2.960002,413,35.53772,3.996615,0.000369,3.366024,1868,7.267962,15.15027,18.31483,0.003025,0.093483,1.772818,0.13843,0.368297,0.016128,0.833117,2646,-0.931942,0.000862,0.106205,-0.001886,0.02977,-0.012586,0.007052,8.279324,-0.007194,0.121069,-0.000527,0.000756,123.4214,0.000126,-0.17328,notangry
0.064623,2.725376,-9.767341,2324,-1.951796,0.304865,2.827894,-17.69125,-0.189796,-2.278229,2.960002,413,35.53772,3.996615,0.000369,3.366024,1868,7.267962,15.15027,18.31483,0.003025,0.093483,1.772818,0.13843,0.368297,0.016128,0.833117,2646,-0.931942,0.000862,0.106205,-0.001886,0.02977,-0.012586,0.007052,8.279324,-0.007194,0.121069,-0.000527,0.000756,123.4214,0.000126,-0.17328,notangry
2.312962,10.19839,0.799196,2278,-3.478406,-0.000876,4.009982,-18.75344,-4.795667,-4.139761,3.022846,2232,31.27573,4.611496,0.000725,3.368339,1448,1.432792,22.55978,22.46669,0.015729,0.062591,4.119159,0.151424,0.321052,0.020736,0.903043,1885,-0.517153,-0.003551,0.133396,-0.002541,-0.136875,-0.010477,0.001563,6.857051,0.078025,0.169362,0.000195,0.000647,115.3943,0.000114,-0.06327,notangry
1.106166,5.480029,-12.36314,112,-3.081627,0.05052,2.50992,-29.96551,-3.803483,-3.789233,2.615489,135,45.21911,2.67314,-0.000356,2.758649,2506,1.690755,15.73739,26.05316,0.00363,0.108092,1.933339,0.141468,0.400207,0.02991,0.486211,654,0.345162,-0.000412,-0.098276,-0.002269,-0.000745,0.004529,0.010232,10.69763,-0.021112,0.138837,0.000109,0.00178,101.8408,-0.000084,0.125567,notangry
1.834975,5.496302,2.713221,2182,1.992559,-0.35241,3.17868,-27.38995,-5.17214,-5.735852,3.054486,408,27.48455,2.834015,0.001474,3.286549,1573,-1.381295,25.70142,40.67165,0.009074,0.042503,5.844844,0.15555,0.64475,0.03823,0.203012,1708,-1.168525,0.005441,0.327715,-0.001786,-0.36441,-0.015456,-0.006229,9.803633,0.317171,0.182395,-0.000151,0.000651,114.303,-0.000056,0.098224,notangry
1.834975,5.496302,2.713221,2182,1.992559,-0.35241,3.17868,-27.38995,-5.17214,-5.735852,3.054486,408,27.48455,2.834015,0.001474,3.286549,1573,-1.381295,25.70142,40.67165,0.009074,0.042503,5.844844,0.15555,0.64475,0.03823,0.203012,1708,-1.168525,0.005441,0.327715,-0.001786,-0.36441,-0.015456,-0.006229,9.803633,0.317171,0.182395,-0.000151,0.000651,114.303,-0.000056,0.098224,notangry
0.927001,3.685428,-15.99706,24,4.045657,0.006048,2.745256,-19.21313,-0.572481,1.498476,2.455862,1616,44.15286,2.779573,0.000237,2.93692,954,-1.68093,23.48714,38.26127,0.005445,0.128987,0.834312,0.143914,0.276503,0.016916,1.334529,2949,-0.777304,-0.001371,0.087986,-0.002179,0.098847,0.005478,0.004437,9.697438,-0.241489,0.132323,0.000139,0.001478,127.7681,0.000071,-0.047065,notangry
0.927001,3.685428,-15.99706,24,4.045657,0.006048,2.745256,-19.21313,-0.572481,1.498476,2.455862,1616,44.15286,2.779573,0.000237,2.93692,954,-1.68093,23.48714,38.26127,0.005445,0.128987,0.834312,0.143914,0.276503,0.016916,1.334529,2949,-0.777304,-0.001371,0.087986,-0.002179,0.098847,0.005478,0.004437,9.697438,-0.241489,0.132323,0.000139,0.001478,127.7681,0.000071,-0.047065,notangry
2.056325,12.75099,-5.392501,2929,-4.909859,-0.02389,1.923897,-26.38529,-1.638699,-1.255183,3.133917,854,43.64987,2.481985,0.005601,2.442864,2820,-4.559048,20.43631,45.04643,0.00363,0.067931,0.510519,0.14112,0.524697,0.039791,-0.035943,1323,-0.399609,0.004194,0.158864,-0.001408,0.591359,0.01976,0.012901,7.964296,0.108118,0.142248,0.000245,0.001859,124.3717,-0.000239,0.356991,notangry
2.056325,12.75099,-5.392501,2929,-4.909859,-0.02389,1.923897,-26.38529,-1.638699,-1.255183,3.133917,854,43.64987,2.481985,0.005601,2.442864,2820,-4.559048,20.43631,45.04643,0.00363,0.067931,0.510519,0.14112,0.524697,0.039791,-0.035943,1323,-0.399609,0.004194,0.158864,-0.001408,0.591359,0.01976,0.012901,7.964296,0.108118,0.142248,0.000245,0.001859,124.3717,-0.000239,0.356991,notangry
0.796797,3.522011,-6.80242,2138,4.043903,-0.304305,3.098112,-15.85693,1.65602,2.543256,3.143872,209,22.25307,3.177167,0.000889,3.114125,0,-3.437638,10.25765,17.96577,0.007864,0.065831,0.793866,0.140845,0.414753,0.024673,0.86892,1795,-0.627002,-0.000388,-0.171783,-0.00363,0.196633,-0.013356,0.003694,6.872795,-0.059994,0.128982,-0.000179,0.000992,120.3017,-0.000075,0.111898,notangry
1.913867,7.735938,-0.794498,2417,-2.378554,-0.284367,3.017435,-23.8849,-9.428179,-8.892244,3.095623,1647,23.42537,3.619277,0.000297,2.812541,513,-3.743971,10.35003,13.45964,0.013914,0.043041,1.535278,0.148143,0.323354,0.008197,1.053842,1273,-1.868765,-0.002234,-0.104353,0.000766,-0.196303,0.002375,-0.007835,7.421579,0.007774,0.070833,0.000116,0.000347,110.3556,-0.000011,0.016592,notangry
0.233924,4.133445,-15.40591,2164,-0.495767,-0.050981,2.622755,-19.99982,-1.655767,-1.852753,2.699357,901,41.26307,2.930423,0.000403,3.664329,1826,-5.596889,12.56788,18.99798,0.046582,0.176762,1.726023,0.129928,0.325874,0.015548,1.123138,115,-0.09465,-0.001534,-0.453579,0.001298,-0.117774,0.004145,-0.018196,8.35088,0.048184,0.13213,-0.000225,0.000721,111.7248,-0.000028,0.042101,notangry
1.663378,5.465523,-14.0686,364,6.207438,0.273219,2.443938,-27.08572,0.69136,3.579168,3.321636,655,44.92151,3.560122,-0.003333,5.075505,715,6.722842,27.75568,39.35403,0,0.089251,1.70185,0.127305,0.388774,0.019912,0.979654,1569,-1.159217,-0.00487,0.054262,-0.007997,0.291817,-0.003072,-0.003163,12.4251,-0.423051,0.132946,0.000121,0.001032,126.9873,-0.000047,0.070202,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
1.244701,4.554906,-7.815619,2622,-0.409195,-0.044011,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,13.82046,3.274579,0.000336,2.72842,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,2.278961,0.110685,0.299534,0.017379,1.098742,2802,-0.756835,0.005272,-0.371493,-0.000529,0.040611,0.001168,0.002305,8.53091,-0.333051,0.107265,-0.000216,0.000728,127.7681,-0.000041,0.060489,notangry
3.035466,19.28676,-9.716957,1031,5.990073,-0.351292,3.370072,-20.6521,0.710892,-1.526235,3.917958,2249,20.21185,3.621239,-0.00256,3.025819,1974,3.385132,14.21676,17.36809,0.016334,0.098989,4.621037,0.110054,0.362295,0.026059,0.660594,2525,-0.438248,-0.002132,0.254886,-0.002207,-0.013058,-0.011808,-0.001047,6.419318,0.003761,0.149898,0.000339,0.001553,124.1118,-0.000093,0.138798,notangry
0.766743,3.187439,4.432969,221,-7.067656,-0.092262,2.200718,-31.62424,-11.63545,-12.75373,3.743093,2292,54.59987,2.500438,-0.001432,3.028207,581,-8.867569,16.55325,47.27645,0.00726,0.036754,1.334453,0.19734,0.728074,0.021124,-0.534302,453,-1.110915,0.002796,-0.046877,0.001205,0.033112,-0.027683,0.003841,10.27733,-0.292948,0.13136,-0.000151,0.000499,125.439,-0.000121,0.232853,notangry
2.429671,14.83928,-2.798935,206,-3.520956,-0.013043,2.793766,-13.25136,-0.652493,-0.270272,2.896855,484,20.10693,2.510725,-0.00054,3.808014,2517,-2.729915,19.39339,24.16524,0.011494,0.049679,3.342165,0.142388,0.344659,0.010292,0.582723,455,-1.353978,-0.000453,-0.149718,-0.002639,0.112441,0.010399,0.001756,7.760225,0.04699,0.112671,-0.000161,0.000587,122.9462,-0.000013,0.018706,notangry
1.404104,4.670588,-3.600552,172,3.778854,-0.899301,3.46081,-15.00035,1.261266,3.105384,3.155578,1685,35.94918,3.664612,-0.000971,3.382662,1116,-2.018573,9.380101,24.97419,0.00605,0.038034,1.52256,0.153025,0.423424,0.028064,0.562204,1241,-0.799275,-0.003203,-0.69843,0.000064,-0.355415,0.001079,-0.00255,7.221979,0.003251,0.102447,0.000128,0.000461,117.9476,-0.000097,0.154262,notangry
2.064397,8.456632,-6.846807,2617,2.917859,-0.370138,2.980525,-21.17838,3.130337,0.731053,2.903998,1195,60.15993,3.306217,-0.000464,3.140663,1538,-1.918928,19.10203,29.07771,0.00363,0.052381,1.850478,0.136701,0.595151,0.039293,0.001894,2825,-0.919522,-0.003719,-0.836214,-0.007121,-0.133676,-0.015295,-0.007885,9.989655,-0.063441,0.168792,0.000206,0.001847,115.8347,-0.000158,0.257861,notangry
2.253526,9.337842,-5.275951,2213,1.137836,0.048416,3.26422,-29.57743,-3.567499,-0.966381,3.059306,2897,24.62789,3.207232,-0.001262,2.791117,1596,-7.020829,8.777207,23.73527,0.00726,0.068856,3.419798,0.141056,0.416825,0.026953,0.679836,1538,-0.024149,0.005942,0.367715,0.0003,0.20418,0.003826,0.00409,8.80657,0.223969,0.134202,-0.000238,0.00121,121.4876,-0.000088,0.125942,notangry
0.991317,2.955171,-10.70084,2362,-1.959625,0.927099,3.537015,-11.29483,1.188245,0.804243,2.84205,1235,14.72424,3.08641,0.000289,3.149543,2082,-1.322153,13.81709,9.749662,0.004235,0.084664,1.304461,0.131421,0.276217,0.012554,1.460042,2948,0.009645,0.003312,0.353043,0.000648,0.794255,-0.00267,-0.002226,6.03455,0.168261,0.126646,0.000064,0.001265,125.3895,-0.000022,0.032433,notangry
1.831761,7.106831,-1.297963,2028,-1.830808,0.081218,2.131298,-19.25709,-1.591771,-3.316171,2.954122,1855,47.12725,2.511364,-0.001712,3.376794,1414,-0.665986,18.64228,23.34615,0.005445,0.035872,2.523073,0.132079,0.393188,0.017128,0.328071,1947,-1.189815,0.002759,-0.768258,0.009692,-0.356535,-0.00209,-0.006095,11.15526,-0.100595,0.124469,-0.000044,0.000688,125.262,-0.000085,0.126815,notangry
2.117747,12.26778,-4.026798,2532,-8.963037,-0.341271,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,42.4736,2.478452,-0.000237,2.759185,1542,4.325676,18.09622,56.09106,0.016939,0.071057,5.955969,0.185782,0.657656,0.019019,-0.065852,384,-0.649222,0.001236,0.714866,-0.000759,0.266391,-0.004276,-0.000381,8.020762,0.000739,0.143105,-0.000446,0.000892,127.7681,0.000096,-0.075796,notangry
2.117747,12.26778,-4.026798,2532,-8.963037,-0.341271,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,42.4736,2.478452,-0.000237,2.759185,1542,4.325676,18.09622,56.09106,0.016939,0.071057,5.955969,0.185782,0.657656,0.019019,-0.065852,384,-0.649222,0.001236,0.714866,-0.000759,0.266391,-0.004276,-0.000381,8.020762,0.000739,0.143105,-0.000446,0.000892,127.7681,0.000096,-0.075796,notangry
2.117747,12.26778,-4.026798,2532,-8.963037,-0.341271,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,42.4736,2.478452,-0.000237,2.759185,1542,4.325676,18.09622,56.09106,0.016939,0.071057,5.955969,0.185782,0.657656,0.019019,-0.065852,384,-0.649222,0.001236,0.714866,-0.000759,0.266391,-0.004276,-0.000381,8.020762,0.000739,0.143105,-0.000446,0.000892,127.7681,0.000096,-0.075796,notangry
2.117747,12.26778,-4.026798,2532,-8.963037,-0.341271,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,42.4736,2.478452,-0.000237,2.759185,1542,4.325676,18.09622,56.09106,0.016939,0.071057,5.955969,0.185782,0.657656,0.019019,-0.065852,384,-0.649222,0.001236,0.714866,-0.000759,0.266391,-0.004276,-0.000381,8.020762,0.000739,0.143105,-0.000446,0.000892,127.7681,0.000096,-0.075796,notangry
1.403676,5.471762,-4.080058,794,6.109821,-0.109251,2.775481,-32.76051,-13.89799,-16.20495,2.572148,2326,36.64349,2.719573,0.002276,3.055354,148,3.993086,14.11688,43.45142,0.012704,0.063389,2.647364,0.156071,0.532037,0.027751,-0.261978,297,-0.225362,-0.002385,0.177887,-0.000201,0.11519,-0.00172,-0.015847,13.9412,0.09422,0.116171,-0.00023,0.000693,106.2386,0.000007,0.04222,notangry
1.622975,7.72682,-6.620082,242,-0.120182,0.051876,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,32.25524,3.052841,0.000303,3.423027,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.816314,0.149657,0.432293,0.030313,0.62964,1134,0.008784,-0.00101,-0.043268,0.001548,-0.007283,-0.009817,-0.000569,9.154628,0.065082,0.101883,0.00031,0.000698,124.1118,-0.000128,0.191452,notangry
1.622975,7.72682,-6.620082,242,-0.120182,0.051876,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,32.25524,3.052841,0.000303,3.423027,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.816314,0.149657,0.432293,0.030313,0.62964,1134,0.008784,-0.00101,-0.043268,0.001548,-0.007283,-0.009817,-0.000569,9.154628,0.065082,0.101883,0.00031,0.000698,124.1118,-0.000128,0.191452,notangry
1.062292,4.633015,-12.79559,28,-4.441782,-0.260321,2.994743,-8.565633,2.04571,2.058255,3.370396,393,11.01951,3.355101,0.000355,2.846827,1166,-1.3731,11.01136,7.375069,0.041742,0.124504,0.906105,0.147422,0.333272,0.008129,1.73159,684,-0.747648,-0.000956,-0.454203,-0.003825,-0.01141,0.012433,0.012083,6.083077,0.072561,0.15226,0.000037,0.000473,127.7681,-0.000014,0.020649,notangry
2.078643,7.581402,-4.567912,358,-3.929449,-0.130391,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,32.30859,2.754148,-0.001862,3.374956,738,-2.021315,12.07265,13.12662,0.00484,0.063602,2.047323,0.118559,0.354164,0.012654,1.136953,743,-0.40206,-0.002397,0.068911,-0.00131,0.478086,-0.000978,0.002159,8.054349,0.23235,0.111937,0.000141,0.000751,105.7512,-0.00002,0.029166,notangry
2.078643,7.581402,-4.567912,358,-3.929449,-0.130391,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,32.30859,2.754148,-0.001862,3.374956,738,-2.021315,12.07265,13.12662,0.00484,0.063602,2.047323,0.118559,0.354164,0.012654,1.136953,743,-0.40206,-0.002397,0.068911,-0.00131,0.478086,-0.000978,0.002159,8.054349,0.23235,0.111937,0.000141,0.000751,105.7512,-0.00002,0.029166,notangry
2.078643,7.581402,-4.567912,358,-3.929449,-0.130391,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,32.30859,2.754148,-0.001862,3.374956,738,-2.021315,12.07265,13.12662,0.00484,0.063602,2.047323,0.118559,0.354164,0.012654,1.136953,743,-0.40206,-0.002397,0.068911,-0.00131,0.478086,-0.000978,0.002159,8.054349,0.23235,0.111937,0.000141,0.000751,105.7512,-0.00002,0.029166,notangry
1.761508,5.409727,-3.678426,1385,-4.900767,0.10468,3.097736,-18.35777,-1.597037,-1.337614,2.855221,4,38.9846,2.341948,0.000367,2.857305,1567,-7.661823,25.48602,44.00064,0.007864,0.073295,2.361179,0.161225,0.666231,0.036056,-0.471912,2406,-1.169715,-0.002759,0.302653,-0.00115,-0.372067,-0.014073,-0.000255,8.837981,-0.065134,0.152756,0.000618,0.00083,123.8638,-0.000184,0.319379,notangry
1.314429,4.433017,-7.72305,2760,-0.048315,-0.184978,2.727061,-28.84642,-6.922898,-6.42037,3.128964,1275,28.56669,3.043917,-0.001757,2.864002,23,-0.389438,25.20834,29.63403,0.010284,0.089168,2.558436,0.161176,0.460739,0.012186,0.394884,2793,3.692851,0.000838,-0.00429,-0.001844,0.067443,-0.009195,-0.003723,10.16827,-0.025452,0.098243,-0.000091,0.000503,127.7681,0.000211,-0.17564,notangry
2.828987,14.29013,-12.34229,1599,3.104158,0.390136,3.093925,-7.188778,5.117909,4.45166,2.993922,1316,13.91798,3.070813,0.00082,3.349736,1203,1.808253,8.580163,12.69593,0.010284,0.106441,1.858145,0.152258,0.261795,0.003616,1.879419,163,-0.978688,-0.001039,-0.305828,0.000278,0.077898,0.010673,0.018323,7.562593,-0.148931,0.102798,-0.000109,0.000277,51.55555,-0.000001,0.001773,notangry
-0.648378,3.613165,-13.02716,1505,-2.319186,-0.82705,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,15.91089,3.046627,-0.000393,3.191297,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.328038,0.142389,0.343628,0.018667,1.117715,1801,-0.301993,-0.000324,0.130912,0.000205,0.227508,-0.017521,-0.00645,9.03582,-0.017552,0.121817,-0.000461,0.000907,115.0455,0.000018,-0.059155,notangry
-0.648378,3.613165,-13.02716,1505,-2.319186,-0.82705,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,15.91089,3.046627,-0.000393,3.191297,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.328038,0.142389,0.343628,0.018667,1.117715,1801,-0.301993,-0.000324,0.130912,0.000205,0.227508,-0.017521,-0.00645,9.03582,-0.017552,0.121817,-0.000461,0.000907,115.0455,0.000018,-0.059155,notangry
2.598945,15.7701,-9.247083,704,-1.475834,0.112427,3.479593,-13.04387,-0.909994,-0.960044,2.915461,1051,12.3928,2.836269,0.000512,3.346098,1307,-2.001518,14.50917,18.70381,0.014519,0.085855,3.330859,0.130672,0.415754,0.030386,1.349855,1261,-0.631284,-0.001536,-0.426467,-0.000691,0.169658,-0.004614,-0.002922,7.156551,0.053382,0.1679,0.000173,0.001051,119.9456,-0.000074,0.111074,notangry
0.765574,3.962274,-9.412554,1318,-1.827902,-0.185285,2.053045,-24.26033,-0.623659,-5.371686,3.568875,1054,34.07854,3.77923,0.000601,2.781631,767,5.70198,17.3699,29.13605,0.00363,0.086911,0.858234,0.144057,0.644,0.029775,0.626549,141,-0.204393,0.005177,0.694239,0.003419,0.15663,-0.010127,-0.010073,10.48056,0.182992,0.144254,-0.000261,0.000988,119.6457,-0.000063,0.065031,notangry
1.118837,4.031942,3.546244,2565,13.06275,-0.214409,3.062515,-39.93911,-12.68238,-12.61027,2.849217,1299,49.02895,2.92295,-0.001467,3.286267,2378,-0.03578,11.40395,35.27032,0.007864,0.036305,1.431736,0.181335,0.370966,0.009135,0.649167,2917,-0.332159,0.00387,-0.046319,-0.006204,0.062452,0.013461,0.007228,11.53043,-0.172377,0.099868,0.000014,0.000579,127.7681,-0.00003,0.045423,notangry
1.118837,4.031942,3.546244,2565,13.06275,-0.214409,3.062515,-39.93911,-12.68238,-12.61027,2.849217,1299,49.02895,2.92295,-0.001467,3.286267,2378,-0.03578,11.40395,35.27032,0.007864,0.036305,1.431736,0.181335,0.370966,0.009135,0.649167,2917,-0.332159,0.00387,-0.046319,-0.006204,0.062452,0.013461,0.007228,11.53043,-0.172377,0.099868,0.000014,0.000579,127.7681,-0.00003,0.045423,notangry
0.124717,2.123935,-3.906639,2261,-2.883084,0.271038,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,19.77518,2.655166,-0.003176,2.645624,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.812791,0.168032,0.413532,0.011295,0.13506,601,-2.336826,-0.000648,-0.066747,0.001427,0.138297,0.016078,0.003699,7.599057,0.061796,0.108804,0.000151,0.000631,121.5698,-0.000121,0.181211,notangry
0.124717,2.123935,-3.906639,2261,-2.883084,0.271038,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,19.77518,2.655166,-0.003176,2.645624,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.812791,0.168032,0.413532,0.011295,0.13506,601,-2.336826,-0.000648,-0.066747,0.001427,0.138297,0.016078,0.003699,7.599057,0.061796,0.108804,0.000151,0.000631,121.5698,-0.000121,0.181211,notangry
